"job_count",title,"company_name",location,"source_url",schedule
1,"Trưởng Nhóm Thiết Kế - Graphic Design Lead","CÔNG TY CỔ PHẦN TẬP ĐOÀN KHẢI HOÀN LAND","- Hồ Chí Minh: 11 Hưng Gia 4, Phú Mỹ Hưng, Quận 7, Phường Tân Hưng (Quận 7 cũ)","https://www.topcv.vn/viec-lam/truong-nhom-thiet-ke-graphic-design-lead/2118731.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Thứ 7 (từ 08:30 đến 12:00)
Nghỉ trưa: 1 tiếng 30 phút"
1,"Nhân Viên System Engineer (HCM)","CÔNG TY CỔ PHẦN GIẢI PHÁP ĐIỆN TỬ VIỆT HỒNG QUANG","- Hồ Chí Minh: 328 Võ Văn Kiệt, Phường Cầu Ông Lãnh (Quận 1 cũ)","https://www.topcv.vn/viec-lam/nhan-vien-system-engineer-hcm/2072272.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)
Thứ 7 chỉ làm buổi sáng, không bắt buộc phải lên văn phòng"
1,"Nhân Viên Designer","CÔNG TY TNHH GIẢI PHÁP THIẾT KẾ BÌNH NGUYÊN","- Hà Nội: Ngõ 2 Nghĩa Lộ, Phường Yên Nghĩa (quận Hà Đông cũ)","https://www.topcv.vn/viec-lam/nhan-vien-designer/1568633.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:30)"
1,"Nhân Viên Kinh Doanh Phần Mềm","Công ty CP Đầu tư thương mại và công nghệ BKT","- Hà Nội: P308, SẢNH 2, TÒA A1, CHUNG CƯ IA20, Phường Phú Thượng (quận Tây Hồ cũ)","https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-phan-mem/2117986.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Expert, Finance Systems & AI","NGÂN HÀNG THƯƠNG MẠI CỔ PHẦN KỸ THƯƠNG VIỆT NAM","- Hà Nội: Hội sở Techcombank 06 Quang Trung, Phường Hoàn Kiếm (quận Hoàn Kiếm cũ)","https://www.topcv.vn/brand/techcombank/tuyen-dung/expert-finance-systems-ai-j2142201.html","[""Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)\nThứ 7 (từ 08:00 đến 12:00)""]"
1,"Nhân Viên IT","Chi Nhánh Công Ty Cổ Phần Đầu Tư Thế Giới Sữa tại Nghệ An","- Nghệ An: Lô 9, Khu Công Nghiệp Nhỏ Hưng Lộc, Phường Vinh Lộc (Thành phố Vinh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-it/2120097.html","Thứ 2 - Thứ 7 (từ 07:30 đến 16:30)"
1,"Chuyên Viên Tư Vấn Phát Triển ERP Cao Cấp","CÔNG TY TNHH MENAS","- Hồ Chí Minh: 58 Nguyễn Đình Chiểu cũ), Phường Tân Định (Quận 1 cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phat-trien-erp-cao-cap/2108153.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Graphic/Visual Designer, Thời Trang Nữ Cao Cấp, Quận 2, Thu Nhập Tốt, Nhiều Không Gian Sáng Tạo, Kết Hợp AI, Đi Làm Ngay","Thương hiệu thời trang Oceana London","- Hồ Chí Minh: Oceana Baga Office, 9 Đường Số 40, Phường An Khánh (Thành phố Thủ Đức cũ)","https://www.topcv.vn/viec-lam/graphic-visual-designer-thoi-trang-nu-cao-cap-quan-2-thu-nhap-tot-nhieu-khong-gian-sang-tao-ket-hop-ai-di-lam-ngay/2093786.html","Thứ 2 - Thứ 6 (từ 09:00 đến 18:00)
Thứ 7 (từ 09:00 đến 13:00)"
1,"Kỹ Sư Giải Pháp","Công Ty Cổ Phần Quốc Tế World Star (Wsi)","- Hưng Yên: Khu Công Nghiệp Số 3, Xã Xuân Trúc (huyện Ân Thi cũ)","https://www.topcv.vn/viec-lam/ky-su-giai-phap/1804157.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Luân phiên Thứ 7 tù 8h-12h"
1,"Chuyên Viên Thiết Kế","Công Ty Cổ Phần Hoàn Cầu Resort Vịnh Kim Cương","- Khánh Hòa: Đại Lộ Nguyễn Tất Thành, thôn Phước Hạ, Phường Nam Nha Trang (Thành phố Nha Trang cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/2118247.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)"
1,"Graphic Designer - Thiết Kế Nhận Diện Thương Hiệu","CÔNG TY CP 100B HOLDING","- Hà Nội: (Tất cả phường)","https://www.topcv.vn/viec-lam/graphic-designer-thiet-ke-nhan-dien-thuong-hieu/2113787.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Thứ 7 (từ 08:30 đến 12:30)"
1,"Mobile Developer","Công ty Cổ Phần Đầu tư Công nghệ Trip","- Hà Nội: Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/mobile-developer/1913414.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
2 thứ 7 trong tháng: 8h30 - 17:00."
1,"Nhân Viên Kỹ Thuật Phần Cứng Công Nghệ Thông Tin","CÔNG TY CỔ PHẦN VDO","- Hà Nội: Tầng 18 toà nhà Detech Tower, số 8 Tôn Thất Thuyết, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-ky-thuat-phan-cung-cong-nghe-thong-tin/1708345.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thứ 7 làm cách tuần"
1,"Chuyên Viên Giám Sát Vận Hành Dữ Liệu","CÔNG TY CỔ PHẦN TƯ VẤN XÂY DỰNG HÀ NỘI","- Hà Nội: Toà nhà vườn Đào, 689 Lạc Long Quân, Phường Tây Hồ (quận Tây Hồ cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-giam-sat-van-hanh-du-lieu/2114149.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thứ 7 (từ 08:00 đến 16:30)"
1,"Nhân Viên DevOps","CÔNG TY TNHH CỘNG ĐỒNG BẦU","- Hồ Chí Minh: 33/3 Bùi Đình Túy, Phường Bình Thạnh (quận Bình Thạnh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-devops/2137782.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)"
1,"Nhân Viên Middle Java Backend","Công ty cổ phần công nghệ ứng dụng Arabica Việt Nam","- Hà Nội: Số 68 ngõ 72 Dương Khuê, Mỹ Đình 2, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/nhan-vien-middle-java-backend/2137632.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Từ thứ 2 đến thứ 6 và 1 thứ 7 đầu tiên của tháng."
1,"Graphic Designer","CÔNG TY CỔ PHẦN THỜI TRANG DMC VIỆT NAM","- Hồ Chí Minh: 326 Võ Văn Tần, Bàn Cờ, Phường Bàn Cờ (Quận 3 cũ)","https://www.topcv.vn/viec-lam/graphic-designer/2074994.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)"
1,"Nhân Viên Thiết Kế (Thu Nhập Từ 15-20 Triệu + Thưởng)","CÔNG TY TNHH PHÁT TRIỂN THƯƠNG MẠI TRẦN GIA","- Hà Nội: số 122 đường Phú Diễn, Phường Phú Diễn (quận Bắc Từ Liêm, quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-thu-nhap-tu-15-20-trieu-thuong/2099643.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:15)"
1,"Nhân Viên Thiết Kế Hình Ảnh","CÔNG TY TNHH WHITESTAR BEAUTY","- Hồ Chí Minh: 41 Hoàng Quốc Việt, Phường Phú Thuận (Quận 7 cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-hinh-anh/1712665.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)
Thứ 7 hai ngày off, 2 ngày lên công ty theo lịch"
1,"Nhân Viên Kinh Doanh Dịch Vụ Cloud Và IDC","CÔNG TY CỔ PHẦN VDO","- Hồ Chí Minh: 155 Võ Văn Tần, Phường Xuân Hòa (Quận 3 cũ)","https://www.topcv.vn/viec-lam/nhan-vien-kinh-doanh-dich-vu-cloud-va-idc/2001554.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thứ 7 làm việc cách tuần"
1,"Chuyên Viên Designer (Truyền Thông)","HỘ KINH DOANH TUỆ TÂM","- Hà Nội: D10 lô1, toà Việt Hương - làng nghề Tân Triều (ngõ 300 Nguyễn Xiển), Phường Thanh Liệt (huyện Thanh Trì cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-designer-truyen-thong/2118082.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)"
1,"Trợ Lý Hành Chính (Nam,Làm Tại Long Biên)","CÔNG TY CỔ PHẦN XÂY DỰNG VÀ CÔNG NGHIỆP NSN","- Hà Nội: Số 11, Ngõ 89, Phố Kim Quan Thượng, Phường Việt Hưng, Long Biên, Phường Long Biên (quận Long Biên cũ)","https://www.topcv.vn/viec-lam/tro-ly-hanh-chinh-nam-lam-tai-long-bien/2078791.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)
Sáng: Từ 8h-12h, Chiều: Từ 13h-17h
Từ thứ 2- thứ 7 (tháng nghỉ full 02 ngày thứ 7)"
1,"PM Dự Án/ Project Manager/PM","CÔNG TY CỔ PHẦN LIFETEX","- Hà Nội: 15 Tố Hữu, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/pm-du-an-project-manager-pm/1535765.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 - Thứ 6 (từ 08:00 đến 12:00)"
1,"IT Infrastructure Executive","Công ty Đấu giá Hợp danh Việt Nam","- Hà Nội: 103 Nguyễn Tuân, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/it-infrastructure-executive/1914856.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Nghỉ 2 thứ 7 trong tháng"
1,"Tester (QA/QC)","Công ty cổ phần phần mềm phân phối và bán lẻ BeeC","- Hà Nội: Khu đô thị Eden Rose, Phường Thanh Liệt (huyện Thanh Trì cũ)","https://www.topcv.vn/viec-lam/tester-qa-qc/2132485.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Thứ 7 cách tuần"
1,"Tech Project Manager Làm Hybrid","CÔNG TY CỔ PHẦN TRUYỀN THÔNG VÀ GIẢI TRÍ CHICMEDIA","- Hà Nội: Phường Nghĩa Đô (quận Bắc Từ Liêm, quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/tech-project-manager-lam-hybrid/2024708.html","Thứ 2 - Thứ 7 (từ 08:30 đến 18:00)
Linh hoạt theo công việc của cá nhân và sắp xếp của Giám đốc"
1,"Nhân Viên Thiết Kế Nội Thất","CÔNG TY CỔ PHẦN AN VIỆT SÔNG HỒNG SÀI GÒN","- Hồ Chí Minh: Số 24 – 26 đường B4 Khu đô thị sala Q2, Phường An Khánh (Thành phố Thủ Đức cũ)","https://www.topcv.vn/viec-lam/nhan-vien-thiet-ke-noi-that/2127932.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)
Từ thứ 2 - thứ 7: 8h30 - 17h30"
1,"CTV Xếp Level Game Design","CÔNG TY TNHH CÔNG NGHỆ NHẬN THỨC MÁY HORUS AI","- Hà Nội: tòa văn phòng CT2D, VOV, đường Lương Thế Vinh, Từ Liêm, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/ctv-xep-level-game-design/2021745.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Giám Đốc Vận Hành Công Ty CP Đầu Tư Trạm Sạc (COO)","CÔNG TY CỔ PHẦN Ô TÔ TMT","- Hà Nội: Toà nhà Coninco, Số 4 Tôn Thất Tùng, Kim Liên, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/giam-doc-van-hanh-cong-ty-cp-dau-tu-tram-sac-coo/2131284.html","Thứ 2 - Thứ 6 (từ 07:30 đến 17:00)
Thứ 7 (từ 07:30 đến 11:30)"
1,"Nhân Viên Graphic Design","Công ty TNHH Đầu tư và Thương mại Dịch vụ Tâm An Việt Nam","- Hà Nội: CC C14 Bắc Hà, Tố Hữu, Phường Đại Mỗ (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/nhan-vien-graphic-design/1419427.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)"
1,"Game Designer (Hyper-Casual / Casual Mobile Game)","CÔNG TY TNHH ADTIREX","- Hà Nội: G06 - L15 Khu An Qúy Villa - Dương Nội, Phường Hà Đông (quận Hà Đông cũ)","https://www.topcv.vn/viec-lam/game-designer-hyper-casual-casual-mobile-game/2141128.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)
•	Thứ 2 – Thứ 7 từ 08h30 – 17h30 (nghỉ trưa 1,5h)"
1,"Marketing Designer (B2B TECH)","CÔNG TY TNHH GIẢI PHÁP VÀ XÂY LẮP TRƯỜNG SƠN","- Hồ Chí Minh: Số 14 Phan Văn Trị, Phường Hạnh Thông (quận Gò Vấp cũ)","https://www.topcv.vn/viec-lam/marketing-designer-b2b-tech/2145265.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 11:30)"
1,"Nhân Viên Graphic Design","CÔNG TY TNHH THƯƠNG MẠI VÀ LỮ HÀNH FAMTRIP GLOBAL","- Hồ Chí Minh: 37 Lê Quốc Hưng, Phường Xóm Chiếu (Quận 4 cũ)","https://www.topcv.vn/viec-lam/nhan-vien-graphic-design/2126260.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Từ 8h00 - 12h00 và 13h30 - 17h30 (từ thứ Hai đến thứ Sáu)
Từ 8h00 - 12h00 (thứ Bảy)"
1,"Nhân Viên IT Helpdesk","CÔNG TY TNHH CÔNG NGHIỆP INTCO VIỆT NAM","- Thanh Hóa: Lô CN - 01 /02 và CN - 01/03 Nam Khu A, KCN Bỉm Sơn, Phường Quang Trung (Thị xã Bỉm Sơn cũ)","https://www.topcv.vn/viec-lam/nhan-vien-it-helpdesk/1620293.html","Thứ 2 - Thứ 7 (từ 08:00 đến 17:00)"
1,"Trưởng Nhóm Tester","CÔNG TY CỔ PHẦN LIFETEX","- Hà Nội: 15 Tố Hữu, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/truong-nhom-tester/1812013.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Thực Tập Sinh Kinh Doanh Phần Mềm","CÔNG TY TNHH CÔNG NGHỆ EMPOWER SC","- Hồ Chí Minh: Tầng 6, Tòa nhà Gia Phú, 854 Sư Vạn Hạnh, Phường Hòa Hưng (Quận 10 cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-kinh-doanh-phan-mem/2124855.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)
Thứ 2 - Thứ 6 (từ 08:30 đến 18:00), sáng thứ 7 (8:00-12:00)"
1,"DESIGN MEDIA - Thiết Kế Ấn Phẩm Sự Kiện","CÔNG TY CỔ PHẦN ĐẦU TƯ VÀ PHÁT TRIỂN TRUYỀN THÔNG AN","- Hà Nội: 44 Phương Liệt Thanh Xuân, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/design-media-thiet-ke-an-pham-su-kien/1850013.html","Thứ 2 - Thứ 7 (từ 08:30 đến 18:00)
Thứ 2 - Sáng thứ 7 từ 08h30 đến 18h00 (Nghỉ trưa 1 tiếng 30 phút)"
1,"Product Management Specialist - Beauty","CÔNG TY CỔ PHẦN HASAKI BEAUTY & CLINIC","- Hồ Chí Minh: 568 Lũy Bán Bích, Phường Tân Phú (quận Tân Phú cũ)","https://www.topcv.vn/viec-lam/product-management-specialist-beauty/2146422.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Thứ 7 (từ 08:30 đến 12:30)"
1,"Nhân Viên Quản Trị Hệ Thống Mạng Và Máy Chủ (IT)","CÔNG TY CỔ PHẦN ĐẦU TƯ XÂY DỰNG PHÁT TRIỂN HẠ TẦNG VIỆT NAM","- Hồ Chí Minh: Số 2-4-6 đường 9A, KDC Trung Sơn, Xã Bình Hưng (huyện Bình Chánh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-quan-tri-he-thong-mang-va-may-chu-it/2119565.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Chuyên Viên Thiết Kế Đồ Họa & Media","CÔNG TY TNHH THƯƠNG MẠI ĐIỆN TỬ AKI","- Hà Nội: Vinhomes Gardenia Hàm Nghi, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke-do-hoa-media/2130596.html","Thứ 2 - Thứ 7 (từ 08:30 đến 17:30)
Làm việc 8 tiếng/ ngày."
1,"Chuyên Viên Kinh Doanh Nền Tảng Quản Trị Doanh Nghiệp - MISA AMIS","Công ty Cổ phần MISA","- Hà Nội: Tầng 5, Tòa nhà Công Đoàn Ngân hàng Việt Nam, Số 6, ngõ 82 Dịch Vọng Hậu, Phường Cầu Giấy (quận Cầu Giấy cũ)
- Hồ Chí Minh: Tòa nhà MISA Lô 5, Công viên Phần mềm Quang Trung, 49 Tô Ký, Phường Trung Mỹ Tây (Quận 12 cũ)","https://www.topcv.vn/brand/misa/tuyen-dung/chuyen-vien-kinh-doanh-nen-tang-quan-tri-doanh-nghiep-misa-amis-j2139820.html","[""Từ 1/5 đến 30/11: Thứ Hai đến Thứ Sáu, 8h00–17h30 (nghỉ trưa 12h00–13h30); sáng Thứ Bảy linh hoạt theo yêu cầu và tiến độ công việc\nTừ 1/12 đến 30/4: Thứ Hai đến Thứ Sáu, 8h00–17h30 (nghỉ trưa 12h00–13h30); Thứ Bảy làm buổi sáng 8h00–12h00""]"
1,"Kỹ Thuật Hệ Thống Mạng Và Thiết Bị","Viện nghiên cứu và phát triển Sản phẩm thiên nhiên","- Hà Nội: 12 Phùng Khoang 2, Trung Văn, Phường Đại Mỗ (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/ky-thuat-he-thong-mang-va-thiet-bi/1497125.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Creative Graphic Designer","PPP Laser Clinic","- Hà Nội: Tầng G01, Tòa nhà HCO, 44B Lý Thường Kiệt, Phường Cửa Nam (quận Hoàn Kiếm cũ)","https://www.topcv.vn/viec-lam/creative-graphic-designer/2074329.html","Thứ 2 - Thứ 7 (từ 09:00 đến 18:00)
Thứ 7 (từ 09:00 đến 13:00)"
1,"Thực Tập Sinh Công Nghệ Thông Tin Fulltime","CÔNG TY TNHH CÔNG NGHỆ PHẦN MỀM NASANI","- Hồ Chí Minh: Lầu 1 Tòa nhà Saigon ICT, Lô 46 Công viên phần mềm Quang Trung, Phường Trung Mỹ Tây (Quận 12 cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-cong-nghe-thong-tin-fulltime/1975885.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Business Analyst Lead","Công ty cổ phần EcoIT","- Hà Nội: Nguyễn Tuân, Thanh Xuân, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/business-analyst-lead/1915622.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Và 02 thứ 7 trong tháng"
1,"Chuyên Viên Thiết Kế","CÔNG TY CỔ PHẦN PHÁT TRIỂN BẤT ĐỘNG SẢN EMERALD","- Đà Nẵng: Số 188 Đường 30/4, Phường Hòa Cường (quận Hải Châu cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-thiet-ke/2078200.html","Thứ 2 - Thứ 6 (từ 08:00 đến 12:00)
Thứ 2 - Thứ 6 (từ 13:00 đến 17:00)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Nhân Viên Quản Lý Sản Phẩm (ECOMMERCE)","SUNHOUSE GROUP JSC","- Hà Nội: Số 35 Mạc Thái Tổ, Phường Yên Hòa (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/nhan-vien-quan-ly-san-pham-ecommerce/2049151.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thứ Bảy làm việc từ 8-12h nghỉ chiều Thứ 7"
1,"BA (Business Analyst)","Bizfly Martech (Công ty Cổ phần VCCorp)","- Hà Nội: Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/ba-business-analyst/2065419.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Thời gian: 9h00 đến 18h30 (Thứ 2 đến sáng thứ 7)"
1,"Chuyên Viên Computer Vision (Junior)","Công ty TNHH Horus Productions","- Hà Nội: tòa văn phòng CT2D, VOV, đường Lương Thế Vinh, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-computer-vision-junior/1959723.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Thứ 7 (từ 08:00 đến 12:00)"
1,"Nhân Viên Graphic Designer","CÔNG TY CỔ PHẦN RYO MELLO","- Hà Nội: 89 Lạc Long Quân, Phường Tây Hồ (quận Tây Hồ cũ)","https://www.topcv.vn/viec-lam/nhan-vien-graphic-designer/1773604.html","Thứ 2 - Thứ 7 (từ 09:00 đến 18:00)
- Thời gian từ: 9h00 - 18h
* Nghỉ trưa: 11h45 - 13h15"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Hà Nội: 1A Yết Kiêu, Phường Cửa Nam (quận Hoàn Kiếm cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Bắc Ninh: 56 Nguyễn Gia Thiều, Phường Kinh Bắc (Thành phố Bắc Ninh cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Ninh Bình: 110 Trần Huy Liệu, Phường Trường Thi (Thành phố Nam Định, huyện Vụ Bản cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Ninh Bình: 268  Nguyễn Công Trứ, Phường Hoa Lư (Thành phố Hoa Lư cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Thái Nguyên: 174 Đường Bắc Sơn, Phường Phan Đình Phùng (Thành phố Thái Nguyên cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Thanh Hóa: Lô 17 LK1 KDC An Phú Hưng, Phường Hạc Thành (Thành phố Thanh Hóa cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Nghệ An: 28 Nguyễn Sỹ Sách, Phường Thành Vinh (Thành phố Vinh cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Quảng Ninh: 19 Cao Xanh, Phường Cao Xanh (Thành phố Hạ Long cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Hải Phòng: 176A Tôn Đức Thắng, Phường An Biên (quận Lê Chân cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
1,"Chuyên Viên Tư Vấn Phần Mềm Trực Tiếp - Hộ Kinh Doanh","CÔNG TY CỔ PHẦN CÔNG NGHỆ KIOTVIET","- Hải Phòng: 32 Hồng Quang, Phường Hải Dương (Thành phố Hải Dương cũ)","https://www.topcv.vn/viec-lam/chuyen-vien-tu-van-phan-mem-truc-tiep-ho-kinh-doanh/2134931.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Làm từ thứ 2 - 6 & Làm 2 thứ 7 - nghỉ 2 thứ 7 trong tháng"
