"job_count",title,"company_name",location,"source_url",schedule
1,"Nhân Viên Presales Engineer - Thiết Kế Giải Pháp","ZKTECO VIETNAM LTD – HO CHI MINH RO","- Hồ Chí Minh: 101-103 Nguyễn Cửu Vân, Phường Gia Định (quận Bình Thạnh cũ)","https://www.topcv.vn/viec-lam/nhan-vien-presales-engineer-thiet-ke-giai-phap/1898693.html","Thứ 2 - Thứ 6 (từ 08:20 đến 17:40)"
1,"Nhân Viên Presales Engineer - Thiết Kế Giải Pháp","ZKTECO VIETNAM LTD – HO CHI MINH RO","- Hà Nội: 19 Lê Văn Lương, Phường Thanh Xuân (quận Thanh Xuân cũ)","https://www.topcv.vn/viec-lam/nhan-vien-presales-engineer-thiet-ke-giai-phap/1898693.html","Thứ 2 - Thứ 6 (từ 08:20 đến 17:40)"
1,"Nhân Viên Designer","CÔNG TY CỔ PHẦN DƯỢC PHẨM VITA SIGNATURE","- Hồ Chí Minh: 362 Hoàng Văn Thụ, Phường Tân Sơn Nhất (quận Tân Bình cũ)","https://www.topcv.vn/viec-lam/nhan-vien-designer/2114778.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)
Thời gian làm việc: 08h30 - 17h30 T2 - T6; T7 làm việc cách tuần;
Nghỉ trưa: Từ 12h00-13h00"
1,"Nhân Viên Xử Lý Dữ Liệu Tiếng Nhật N2 (BPO)","CÔNG TY CỔ PHẦN CÔNG NGHỆ SABI","- Hà Nội: Tòa W1 Vinhomes West Point, Phường Từ Liêm (quận Nam Từ Liêm cũ)","https://www.topcv.vn/viec-lam/nhan-vien-xu-ly-du-lieu-tieng-nhat-n2-bpo/2137702.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:30)
Nghỉ trưa 1 giờ 30 phút: 11g30 ~ 13g00."
1,"Project Manager","Công ty TNHH Yopaz","- Hà Nội: Viettower, số 1 Thái Hà, Phường Đống Đa (quận Đống Đa cũ)","https://www.topcv.vn/viec-lam/project-manager/2023731.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)
Linh hoạt giờ check-in từ 8:00 - 9:00"
1,"Kỹ Sư Mạng Và Bảo Mật (Network Engineer)","CÔNG TY CỔ PHẦN TƯ VẤN CÔNG NGHỆ NGS","- Hà Nội: Tòa 6th Elemnet, Khu đô thị Tây Hồ Tây, Phường Nghĩa Đô (quận Bắc Từ Liêm, quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/ky-su-mang-va-bao-mat-network-engineer/1208215.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Thực Tập Sinh Devops","CÔNG TY TNHH ZINZA TECHNOLOGY","- Hà Nội: Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/thuc-tap-sinh-devops/1566324.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
1,"Graphics Design","Công ty thương mai và dịch vụ cà phê đường phố (KAFA CAFE)","- Hà Nội: KAFA OFFICE - 17 Lãng Yên, Phường Hồng Hà (quận Ba Đình, quận Hai Bà Trưng, quận Hoàn Kiếm, quận Tây Hồ cũ)","https://www.topcv.vn/viec-lam/graphics-design/2146485.html","Thứ 2 - Thứ 6 (từ 08:30 đến 18:00)"
1,"Front End Developer (Vue, SSE, WebSocket)","Công Ty TNHH LG CNS VIỆT NAM","- Hà Nội: Toà Keangnam, Phạm Hùng, Phường Yên Hòa (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/front-end-developer-vue-sse-websocket/2127407.html","Thứ 2 - Thứ 6 (từ 08:00 đến 17:00)"
1,"Product Manager","FPT Smart Cloud (FCI)","- Hà Nội: FPT Tower, Số 10 Phạm Văn Bạch, Phường Cầu Giấy (quận Cầu Giấy cũ)","https://www.topcv.vn/viec-lam/product-manager/2122001.html","Thứ 2 - Thứ 6 (từ 08:30 đến 17:30)"
